00000-ladybug-0.jpg; -0.101196; 0.994829; 0.000000; 0.000000; -0.994829; -0.101196; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.015373; 0.282398; 1.914000; 1.000000
00000-ladybug-1.jpg; -0.101196; 0.994829; 0.000000; 0.000000; -0.994829; -0.101196; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.015373; 0.282398; 1.914000; 1.000000
00000-ladybug-2.jpg; -0.101196; 0.994829; 0.000000; 0.000000; -0.994829; -0.101196; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.015373; 0.282398; 1.914000; 1.000000
00000-ladybug-3.jpg; -0.101196; 0.994829; 0.000000; 0.000000; -0.994829; -0.101196; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.015373; 0.282398; 1.914000; 1.000000
00000-ladybug-4.jpg; -0.101196; 0.994829; 0.000000; 0.000000; -0.994829; -0.101196; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.015373; 0.282398; 1.914000; 1.000000
00000-ladybug-5.jpg; -0.101196; 0.994829; 0.000000; 0.000000; -0.994829; -0.101196; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.015373; 0.282398; 1.914000; 1.000000
dslr_left/IMG_2470.JPG; 0.005258; -0.006293; -0.999900; 0.000000; 0.038524; -0.999259; 0.008000; 0.000000; -0.999259; -0.038524; -0.011300; 0.000000; -0.249798; 0.370577; 1.358000; 1.000000
dslr_right/IMG_8902.JPG; -0.007443; 0.013311; 0.999900; 0.000000; 0.047313; -0.998805; 0.020500; 0.000000; 0.998709; 0.047209; -0.011700; 0.000000; 0.254034; 0.397314; 1.361700; 1.000000
00001-ladybug-0.jpg; -0.086063; 0.996252; 0.000000; 0.000000; -0.996252; -0.086063; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.057743; -0.700926; 1.914000; 1.000000
00001-ladybug-1.jpg; -0.086063; 0.996252; 0.000000; 0.000000; -0.996252; -0.086063; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.057743; -0.700926; 1.914000; 1.000000
00001-ladybug-2.jpg; -0.086063; 0.996252; 0.000000; 0.000000; -0.996252; -0.086063; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.057743; -0.700926; 1.914000; 1.000000
00001-ladybug-3.jpg; -0.086063; 0.996252; 0.000000; 0.000000; -0.996252; -0.086063; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.057743; -0.700926; 1.914000; 1.000000
00001-ladybug-4.jpg; -0.086063; 0.996252; 0.000000; 0.000000; -0.996252; -0.086063; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.057743; -0.700926; 1.914000; 1.000000
00001-ladybug-5.jpg; -0.086063; 0.996252; 0.000000; 0.000000; -0.996252; -0.086063; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.057743; -0.700926; 1.914000; 1.000000
